Date,Ticker,Open,High,Low,Close,Volume
2023-08-03,SHIB-USD,,,,,139049664
2023-08-04,SHIB-USD,,,,,235650075
2023-08-05,SHIB-USD,,,,,875201350
2023-08-06,SHIB-USD,,,,,395379563
2023-08-07,SHIB-USD,,,,,264001961
2023-08-08,SHIB-USD,,,,,328117164
2023-08-09,SHIB-USD,,,,,365838102
2023-08-10,SHIB-USD,,,,,315120736
2023-08-11,SHIB-USD,,,,,372447515
2023-08-12,SHIB-USD,,,,,648834877
2023-08-13,SHIB-USD,,,,,349928304
2023-08-14,SHIB-USD,,,,,377239263
2023-08-15,SHIB-USD,,,,,431101243
2023-08-16,SHIB-USD,,,,,392364804
2023-08-17,SHIB-USD,,,,,494672123
2023-08-18,SHIB-USD,,,,,328219902
2023-08-19,SHIB-USD,,,,,175389528
2023-08-20,SHIB-USD,,,,,148506656
2023-08-21,SHIB-USD,,,,,182113256
2023-08-22,SHIB-USD,,,,,168923810
2023-08-23,SHIB-USD,,,,,217024001
2023-08-24,SHIB-USD,,,,,131422960
2023-08-25,SHIB-USD,,,,,139371203
2023-08-26,SHIB-USD,,,,,88453771
2023-08-27,SHIB-USD,,,,,81351579
2023-08-28,SHIB-USD,,,,,128284967
2023-08-29,SHIB-USD,,,,,169043538
2023-08-30,SHIB-USD,,,,,120300970
2023-08-31,SHIB-USD,,,,,120947458
2023-09-01,SHIB-USD,,,,,103722724
2023-09-02,SHIB-USD,,,,,79253487
2023-09-03,SHIB-USD,,,,,81621974
2023-09-04,SHIB-USD,,,,,100560645
2023-09-05,SHIB-USD,,,,,88484803
2023-09-06,SHIB-USD,,,,,102388760
2023-09-07,SHIB-USD,,,,,93343656
2023-09-08,SHIB-USD,,,,,71679178
2023-09-09,SHIB-USD,,,,,51836906
2023-09-10,SHIB-USD,,,,,91324810
2023-09-11,SHIB-USD,,,,,121420772
2023-09-12,SHIB-USD,,,,,95261240
2023-09-13,SHIB-USD,,,,,78812790
2023-09-14,SHIB-USD,,,,,75774523
2023-09-15,SHIB-USD,,,,,69764122
2023-09-16,SHIB-USD,,,,,65775612
2023-09-17,SHIB-USD,,,,,70966087
2023-09-18,SHIB-USD,,,,,83713551
2023-09-19,SHIB-USD,,,,,74731362
2023-09-20,SHIB-USD,,,,,90351669
2023-09-21,SHIB-USD,,,,,95711310
2023-09-22,SHIB-USD,,,,,69112892
2023-09-23,SHIB-USD,,,,,133763229
2023-09-24,SHIB-USD,,,,,91681495
2023-09-25,SHIB-USD,,,,,74956820
2023-09-26,SHIB-USD,,,,,62252388
2023-09-27,SHIB-USD,,,,,79818891
2023-09-28,SHIB-USD,,,,,70874096
2023-09-29,SHIB-USD,,,,,85364141
2023-09-30,SHIB-USD,,,,,65748769
2023-10-01,SHIB-USD,,,,,88431124
2023-10-02,SHIB-USD,,,,,123294741
2023-10-03,SHIB-USD,,,,,75878469
2023-10-04,SHIB-USD,,,,,84374231
2023-10-05,SHIB-USD,,,,,62700710
2023-10-06,SHIB-USD,,,,,63282138
2023-10-07,SHIB-USD,,,,,47618660
2023-10-08,SHIB-USD,,,,,54891353
2023-10-09,SHIB-USD,,,,,115006539
2023-10-10,SHIB-USD,,,,,67206129
2023-10-11,SHIB-USD,,,,,80925709
2023-10-12,SHIB-USD,,,,,73629138
2023-10-13,SHIB-USD,,,,,63941588
2023-10-14,SHIB-USD,,,,,76832228
2023-10-15,SHIB-USD,,,,,68571441
2023-10-16,SHIB-USD,,,,,131306194
2023-10-17,SHIB-USD,,,,,87376462
2023-10-18,SHIB-USD,,,,,80785804
2023-10-19,SHIB-USD,,,,,89059411
2023-10-20,SHIB-USD,,,,,99168668
2023-10-21,SHIB-USD,,,,,90450304
2023-10-22,SHIB-USD,,,,,84555508
2023-10-23,SHIB-USD,,,,,202650582
2023-10-24,SHIB-USD,,,,,262985582
2023-10-25,SHIB-USD,,,,,249525733
2023-10-26,SHIB-USD,,,,,324401717
2023-10-27,SHIB-USD,,,,,146966525
2023-10-28,SHIB-USD,,,,,112779399
2023-10-29,SHIB-USD,,,,,136162558
2023-10-30,SHIB-USD,,,,,117356801
2023-10-31,SHIB-USD,,,,,163684806
2023-11-01,SHIB-USD,,,,,147598308
2023-11-02,SHIB-USD,,,,,166079592
2023-11-03,SHIB-USD,,,,,110561656
2023-11-04,SHIB-USD,,,,,95881761
2023-11-05,SHIB-USD,,,,,195173578
2023-11-06,SHIB-USD,,,,,194155274
2023-11-07,SHIB-USD,,,,,198143240
2023-11-08,SHIB-USD,,,,,128770116
2023-11-09,SHIB-USD,,,,,302471582
2023-11-10,SHIB-USD,,,,,224445814
2023-11-11,SHIB-USD,,,,,556029608
2023-11-12,SHIB-USD,,,,,198233991
2023-11-13,SHIB-USD,,,,,220175066
2023-11-14,SHIB-USD,,,,,196125318
2023-11-15,SHIB-USD,,,,,163220870
2023-11-16,SHIB-USD,,,,,274537075
2023-11-17,SHIB-USD,,,,,270891490
2023-11-18,SHIB-USD,,,,,164485592
2023-11-19,SHIB-USD,,,,,114369523
2023-11-20,SHIB-USD,,,,,144188907
2023-11-21,SHIB-USD,,,,,193901019
2023-11-22,SHIB-USD,,,,,141391880
2023-11-23,SHIB-USD,,,,,92316794
2023-11-24,SHIB-USD,,,,,125322553
2023-11-25,SHIB-USD,,,,,112867264
2023-11-26,SHIB-USD,,,,,121391442
2023-11-27,SHIB-USD,,,,,210584943
2023-11-28,SHIB-USD,,,,,131385081
2023-11-29,SHIB-USD,,,,,119348745
2023-11-30,SHIB-USD,,,,,299420211
2023-12-01,SHIB-USD,,,,,112451792
2023-12-02,SHIB-USD,,,,,117086336
2023-12-03,SHIB-USD,,,,,395932758
2023-12-04,SHIB-USD,,,,,479423586
2023-12-05,SHIB-USD,,,,,405448514
2023-12-06,SHIB-USD,,,,,758647296
2023-12-07,SHIB-USD,,,,,282576037
2023-12-08,SHIB-USD,,,,,313743689
2023-12-09,SHIB-USD,,,,,470549399
2023-12-10,SHIB-USD,,,,,252684987
2023-12-11,SHIB-USD,,,,,396495075
2023-12-12,SHIB-USD,,,,,190436920
2023-12-13,SHIB-USD,,,,,192016757
2023-12-14,SHIB-USD,,,,,225522582
2023-12-15,SHIB-USD,,,,,175154448
2023-12-16,SHIB-USD,,,,,615802607
2023-12-17,SHIB-USD,,,,,527987369
2023-12-18,SHIB-USD,,,,,325699740
2023-12-19,SHIB-USD,,,,,188813285
2023-12-20,SHIB-USD,,,,,172478617
2023-12-21,SHIB-USD,,,,,162850538
2023-12-22,SHIB-USD,,,,,270346304
2023-12-23,SHIB-USD,,,,,257167088
2023-12-24,SHIB-USD,,,,,211425154
2023-12-25,SHIB-USD,,,,,174486900
2023-12-26,SHIB-USD,,,,,203936729
2023-12-27,SHIB-USD,,,,,164192414
2023-12-28,SHIB-USD,,,,,187014764
2023-12-29,SHIB-USD,,,,,148130909
2023-12-30,SHIB-USD,,,,,91645462
2023-12-31,SHIB-USD,,,,,88174762
2024-01-01,SHIB-USD,,,,,97831619
2024-01-02,SHIB-USD,,,,,172819159
2024-01-03,SHIB-USD,,,,,329911846
2024-01-04,SHIB-USD,,,,,179014693
2024-01-05,SHIB-USD,,,,,188484201
2024-01-06,SHIB-USD,,,,,115014702
2024-01-07,SHIB-USD,,,,,130490363
2024-01-08,SHIB-USD,,,,,213033437
2024-01-09,SHIB-USD,,,,,300226062
2024-01-10,SHIB-USD,,,,,232788975
2024-01-11,SHIB-USD,,,,,279305955
2024-01-12,SHIB-USD,,,,,200940576
2024-01-13,SHIB-USD,,,,,130340932
2024-01-14,SHIB-USD,,,,,119514073
2024-01-15,SHIB-USD,,,,,113428100
2024-01-16,SHIB-USD,,,,,108430712
2024-01-17,SHIB-USD,,,,,109952385
2024-01-18,SHIB-USD,,,,,132656718
2024-01-19,SHIB-USD,,,,,148570329
2024-01-20,SHIB-USD,,,,,141649908
2024-01-21,SHIB-USD,,,,,115354571
2024-01-22,SHIB-USD,,,,,153495195
2024-01-23,SHIB-USD,,,,,138719978
2024-01-24,SHIB-USD,,,,,97850822
2024-01-25,SHIB-USD,,,,,76277799
2024-01-26,SHIB-USD,,,,,89163391
2024-01-27,SHIB-USD,,,,,66404578
2024-01-28,SHIB-USD,,,,,87477200
2024-01-29,SHIB-USD,,,,,105940521
2024-01-30,SHIB-USD,,,,,113148911
2024-01-31,SHIB-USD,,,,,110516064
2024-02-01,SHIB-USD,,,,,86289799
2024-02-02,SHIB-USD,,,,,74832368
2024-02-03,SHIB-USD,,,,,59210901
2024-02-04,SHIB-USD,,,,,70003572
2024-02-05,SHIB-USD,,,,,72973652
2024-02-06,SHIB-USD,,,,,71926753
2024-02-07,SHIB-USD,,,,,89900367
2024-02-08,SHIB-USD,,,,,152782412
2024-02-09,SHIB-USD,,,,,134153754
2024-02-10,SHIB-USD,,,,,97628796
2024-02-11,SHIB-USD,,,,,113876903
2024-02-12,SHIB-USD,,,,,144032430
2024-02-13,SHIB-USD,,,,,154387685
2024-02-14,SHIB-USD,,,,,165303438
2024-02-15,SHIB-USD,,,,,237607067
2024-02-16,SHIB-USD,,,,,181033970
2024-02-17,SHIB-USD,,,,,143153579
2024-02-18,SHIB-USD,,,,,136068444
2024-02-19,SHIB-USD,,,,,182834828
2024-02-20,SHIB-USD,,,,,245124567
2024-02-21,SHIB-USD,,,,,194058533
2024-02-22,SHIB-USD,,,,,149342889
2024-02-23,SHIB-USD,,,,,142252134
2024-02-24,SHIB-USD,,,,,122496844
2024-02-25,SHIB-USD,,,,,116491031
2024-02-26,SHIB-USD,,,,,258655018
2024-02-27,SHIB-USD,,,,,804474979
2024-02-28,SHIB-USD,,,,,1202848980
2024-02-29,SHIB-USD,,,,,2084723199
2024-03-01,SHIB-USD,,,,,2167149192
2024-03-02,SHIB-USD,,,,,6380624893
2024-03-03,SHIB-USD,,,,,3518721114
2024-03-04,SHIB-USD,,,,,8961816372
2024-03-05,SHIB-USD,,,,,16015113016
2024-03-06,SHIB-USD,,,,,6542491091
2024-03-07,SHIB-USD,,,,,3584720485
2024-03-08,SHIB-USD,,,,,5421487104
2024-03-09,SHIB-USD,,,,,2654767441
2024-03-10,SHIB-USD,,,,,1858025365
2024-03-11,SHIB-USD,,,,,2472976883
2024-03-12,SHIB-USD,,,,,1661148050
2024-03-13,SHIB-USD,,,,,1308903328
2024-03-14,SHIB-USD,,,,,2839792942
2024-03-15,SHIB-USD,,,,,2293461242
2024-03-16,SHIB-USD,,,,,1921226494
2024-03-17,SHIB-USD,,,,,2627232341
2024-03-18,SHIB-USD,,,,,1577662766
2024-03-19,SHIB-USD,,,,,1966014589
2024-03-20,SHIB-USD,,,,,1862892532
2024-03-21,SHIB-USD,,,,,1459423178
2024-03-22,SHIB-USD,,,,,1197323604
2024-03-23,SHIB-USD,,,,,1011495913
2024-03-24,SHIB-USD,,,,,888240413
2024-03-25,SHIB-USD,,,,,1480936800
2024-03-26,SHIB-USD,,,,,1888428341
2024-03-27,SHIB-USD,,,,,1624061483
2024-03-28,SHIB-USD,,,,,1817914900
2024-03-29,SHIB-USD,,,,,930868109
2024-03-30,SHIB-USD,,,,,712109187
2024-03-31,SHIB-USD,,,,,522754836
2024-04-01,SHIB-USD,,,,,902462630
2024-04-02,SHIB-USD,,,,,995352993
2024-04-03,SHIB-USD,,,,,797828526
2024-04-04,SHIB-USD,,,,,668734668
2024-04-05,SHIB-USD,,,,,564855707
2024-04-06,SHIB-USD,,,,,359741666
2024-04-07,SHIB-USD,,,,,662412529
2024-04-08,SHIB-USD,,,,,682426370
2024-04-09,SHIB-USD,,,,,677622295
2024-04-10,SHIB-USD,,,,,622344416
2024-04-11,SHIB-USD,,,,,416488304
2024-04-12,SHIB-USD,,,,,1070458949
2024-04-13,SHIB-USD,,,,,1479980622
2024-04-14,SHIB-USD,,,,,1290825049
2024-04-15,SHIB-USD,,,,,1000688726
2024-04-16,SHIB-USD,,,,,892370096
2024-04-17,SHIB-USD,,,,,592144678
2024-04-18,SHIB-USD,,,,,463771988
2024-04-19,SHIB-USD,,,,,647963446
2024-04-20,SHIB-USD,,,,,796088856
2024-04-21,SHIB-USD,,,,,1219703166
2024-04-22,SHIB-USD,,,,,769398910
2024-04-23,SHIB-USD,,,,,707789821
2024-04-24,SHIB-USD,,,,,844336632
2024-04-25,SHIB-USD,,,,,767908253
2024-04-26,SHIB-USD,,,,,519212946
2024-04-27,SHIB-USD,,,,,459584431
2024-04-28,SHIB-USD,,,,,354016771
2024-04-29,SHIB-USD,,,,,547393796
2024-04-30,SHIB-USD,,,,,720182754
2024-05-01,SHIB-USD,,,,,911381824
2024-05-02,SHIB-USD,,,,,721731118
2024-05-03,SHIB-USD,,,,,701898471
2024-05-04,SHIB-USD,,,,,733762585
2024-05-05,SHIB-USD,,,,,404440328
2024-05-06,SHIB-USD,,,,,591470021
2024-05-07,SHIB-USD,,,,,417108323
2024-05-08,SHIB-USD,,,,,416359403
2024-05-09,SHIB-USD,,,,,375342548
2024-05-10,SHIB-USD,,,,,389043526
2024-05-11,SHIB-USD,,,,,204421246
2024-05-12,SHIB-USD,,,,,160099219
2024-05-13,SHIB-USD,,,,,861591279
2024-05-14,SHIB-USD,,,,,1041002047
2024-05-15,SHIB-USD,,,,,1044394707
2024-05-16,SHIB-USD,,,,,831016972
2024-05-17,SHIB-USD,,,,,501636186
2024-05-18,SHIB-USD,,,,,334996491
2024-05-19,SHIB-USD,,,,,344502582
2024-05-20,SHIB-USD,,,,,709473679
2024-05-21,SHIB-USD,,,,,1118515664
2024-05-22,SHIB-USD,,,,,925908095
2024-05-23,SHIB-USD,,,,,877132094
2024-05-24,SHIB-USD,,,,,543922557
2024-05-25,SHIB-USD,,,,,397894263
2024-05-26,SHIB-USD,,,,,314590684
2024-05-27,SHIB-USD,,,,,896314681
2024-05-28,SHIB-USD,,,,,1425220892
2024-05-29,SHIB-USD,,,,,2117328124
2024-05-30,SHIB-USD,,,,,1206206513
2024-05-31,SHIB-USD,,,,,604242055
2024-06-01,SHIB-USD,,,,,272708862
2024-06-02,SHIB-USD,,,,,453686767
2024-06-03,SHIB-USD,,,,,492888780
2024-06-04,SHIB-USD,,,,,647850053
2024-06-05,SHIB-USD,,,,,984209119
2024-06-06,SHIB-USD,,,,,462782656
2024-06-07,SHIB-USD,,,,,799719355
2024-06-08,SHIB-USD,,,,,446790410
2024-06-09,SHIB-USD,,,,,463026872
2024-06-10,SHIB-USD,,,,,526548070
2024-06-11,SHIB-USD,,,,,824524094
2024-06-12,SHIB-USD,,,,,843424507
2024-06-13,SHIB-USD,,,,,387435501
2024-06-14,SHIB-USD,,,,,473680498
2024-06-15,SHIB-USD,,,,,241272942
2024-06-16,SHIB-USD,,,,,174798696
2024-06-17,SHIB-USD,,,,,430955975
2024-06-18,SHIB-USD,,,,,603979750
2024-06-19,SHIB-USD,,,,,326180236
2024-06-20,SHIB-USD,,,,,316006714
2024-06-21,SHIB-USD,,,,,289131560
2024-06-22,SHIB-USD,,,,,145961528
2024-06-23,SHIB-USD,,,,,148079667
2024-06-24,SHIB-USD,,,,,358903893
2024-06-25,SHIB-USD,,,,,319473500
2024-06-26,SHIB-USD,,,,,210768361
2024-06-27,SHIB-USD,,,,,227190576
2024-06-28,SHIB-USD,,,,,267335335
2024-06-29,SHIB-USD,,,,,112260218
2024-06-30,SHIB-USD,,,,,165277758
2024-07-01,SHIB-USD,,,,,197142236
2024-07-02,SHIB-USD,,,,,154220167
2024-07-03,SHIB-USD,,,,,234268290
2024-07-04,SHIB-USD,,,,,341848644
2024-07-05,SHIB-USD,,,,,541274366
2024-07-06,SHIB-USD,,,,,447958838
2024-07-07,SHIB-USD,,,,,384191478
2024-07-08,SHIB-USD,,,,,551150118
2024-07-09,SHIB-USD,,,,,292307566
2024-07-10,SHIB-USD,,,,,238036244
2024-07-11,SHIB-USD,,,,,226601105
2024-07-12,SHIB-USD,,,,,205016612
2024-07-13,SHIB-USD,,,,,241835916
2024-07-14,SHIB-USD,,,,,234202169
2024-07-15,SHIB-USD,,,,,397479203
2024-07-16,SHIB-USD,,,,,750438766
2024-07-17,SHIB-USD,,,,,414049829
2024-07-18,SHIB-USD,,,,,1244060311
2024-07-19,SHIB-USD,,,,,597181441
2024-07-20,SHIB-USD,,,,,430913234
2024-07-21,SHIB-USD,,,,,400688367
2024-07-22,SHIB-USD,,,,,324351282
2024-07-23,SHIB-USD,,,,,316592528
2024-07-24,SHIB-USD,,,,,227790900
2024-07-25,SHIB-USD,,,,,324554181
2024-07-26,SHIB-USD,,,,,195286725
2024-07-27,SHIB-USD,,,,,273052789
2024-07-28,SHIB-USD,,,,,132976865
2024-07-29,SHIB-USD,,,,,220653754
2024-07-30,SHIB-USD,,,,,175894714
2024-07-31,SHIB-USD,,,,,213057466
2024-08-01,SHIB-USD,,,,,248442737
2024-08-02,SHIB-USD,,,,,269775452
2024-08-03,SHIB-USD,,,,,243038395
2024-08-04,SHIB-USD,,,,,268114248
2024-08-05,SHIB-USD,,,,,1038002324
2024-08-06,SHIB-USD,,,,,419932788
2024-08-07,SHIB-USD,,,,,309023455
2024-08-08,SHIB-USD,,,,,308783473
2024-08-09,SHIB-USD,,,,,229461798
2024-08-10,SHIB-USD,,,,,135517835
2024-08-11,SHIB-USD,,,,,228096504
2024-08-12,SHIB-USD,,,,,241478722
2024-08-13,SHIB-USD,,,,,173740546
2024-08-14,SHIB-USD,,,,,175725822
2024-08-15,SHIB-USD,,,,,188870433
2024-08-16,SHIB-USD,,,,,162839591
2024-08-17,SHIB-USD,,,,,92174330
2024-08-18,SHIB-USD,,,,,105968298
2024-08-19,SHIB-USD,,,,,180652906
2024-08-20,SHIB-USD,,,,,212588353
2024-08-21,SHIB-USD,,,,,191291536
2024-08-22,SHIB-USD,,,,,172301991
2024-08-23,SHIB-USD,,,,,297329278
2024-08-24,SHIB-USD,,,,,282172638
2024-08-25,SHIB-USD,,,,,254048713
2024-08-26,SHIB-USD,,,,,247314097
2024-08-27,SHIB-USD,,,,,260929660
2024-08-28,SHIB-USD,,,,,230004239
2024-08-29,SHIB-USD,,,,,193150317
2024-08-30,SHIB-USD,,,,,192595385
2024-08-31,SHIB-USD,,,,,99600821
2024-09-01,SHIB-USD,,,,,153448147
2024-09-02,SHIB-USD,,,,,150723215
2024-09-03,SHIB-USD,,,,,127885371
2024-09-04,SHIB-USD,,,,,206862894
2024-09-05,SHIB-USD,,,,,143534250
2024-09-06,SHIB-USD,,,,,211636829
2024-09-07,SHIB-USD,,,,,102501066
2024-09-08,SHIB-USD,,,,,106694482
2024-09-09,SHIB-USD,,,,,167772485
2024-09-10,SHIB-USD,,,,,127894800
2024-09-11,SHIB-USD,,,,,150754094
2024-09-12,SHIB-USD,,,,,120583116
2024-09-13,SHIB-USD,,,,,163150978
2024-09-14,SHIB-USD,,,,,112290235
2024-09-15,SHIB-USD,,,,,109923708
2024-09-16,SHIB-USD,,,,,144709538
2024-09-17,SHIB-USD,,,,,129369626
2024-09-18,SHIB-USD,,,,,161495172
2024-09-19,SHIB-USD,,,,,264206275
2024-09-20,SHIB-USD,,,,,199440144
2024-09-21,SHIB-USD,,,,,189865436
2024-09-22,SHIB-USD,,,,,181928403
2024-09-23,SHIB-USD,,,,,183704052
2024-09-24,SHIB-USD,,,,,192118906
2024-09-25,SHIB-USD,,,,,376729618
2024-09-26,SHIB-USD,,,,,1225078186
2024-09-27,SHIB-USD,,,,,1443617010
2024-09-28,SHIB-USD,,,,,893877429
2024-09-29,SHIB-USD,,,,,539410506
2024-09-30,SHIB-USD,,,,,581051319
2024-10-01,SHIB-USD,,,,,834205366
2024-10-02,SHIB-USD,,,,,548118948
2024-10-03,SHIB-USD,,,,,406265776
2024-10-04,SHIB-USD,,,,,490872501
2024-10-05,SHIB-USD,,,,,332739882
2024-10-06,SHIB-USD,,,,,413282477
2024-10-07,SHIB-USD,,,,,526709244
2024-10-08,SHIB-USD,,,,,313610636
2024-10-09,SHIB-USD,,,,,331124843
2024-10-10,SHIB-USD,,,,,319898337
2024-10-11,SHIB-USD,,,,,392493221
2024-10-12,SHIB-USD,,,,,270229209
2024-10-13,SHIB-USD,,,,,239971122
2024-10-14,SHIB-USD,,,,,462834399
2024-10-15,SHIB-USD,,,,,548628930
2024-10-16,SHIB-USD,,,,,562882209
2024-10-17,SHIB-USD,,,,,342575192
2024-10-18,SHIB-USD,,,,,530650525
2024-10-19,SHIB-USD,,,,,431913451
2024-10-20,SHIB-USD,,,,,261222261
2024-10-21,SHIB-USD,,,,,405961840
2024-10-22,SHIB-USD,,,,,270075413
2024-10-23,SHIB-USD,,,,,274689730
2024-10-24,SHIB-USD,,,,,233519209
2024-10-25,SHIB-USD,,,,,326366873
2024-10-26,SHIB-USD,,,,,216697970
2024-10-27,SHIB-USD,,,,,153607292
2024-10-28,SHIB-USD,,,,,425874892
2024-10-29,SHIB-USD,,,,,744885403
2024-10-30,SHIB-USD,,,,,434469604
2024-10-31,SHIB-USD,,,,,451350101
2024-11-01,SHIB-USD,,,,,389557839
2024-11-02,SHIB-USD,,,,,184497107
2024-11-03,SHIB-USD,,,,,287587521
2024-11-04,SHIB-USD,,,,,294987460
2024-11-05,SHIB-USD,,,,,496646150
2024-11-06,SHIB-USD,,,,,1246327359
2024-11-07,SHIB-USD,,,,,614193865
2024-11-08,SHIB-USD,,,,,594191206
2024-11-09,SHIB-USD,,,,,709259284
2024-11-10,SHIB-USD,,,,,5996888704
2024-11-11,SHIB-USD,,,,,4777568884
2024-11-12,SHIB-USD,,,,,5471041398
2024-11-13,SHIB-USD,,,,,3626087099
2024-11-14,SHIB-USD,,,,,2216708802
2024-11-15,SHIB-USD,,,,,1519096137
2024-11-16,SHIB-USD,,,,,1268303397
2024-11-17,SHIB-USD,,,,,1267011460
2024-11-18,SHIB-USD,,,,,1256723887
2024-11-19,SHIB-USD,,,,,1354117967
2024-11-20,SHIB-USD,,,,,1186112114
2024-11-21,SHIB-USD,,,,,1310406226
2024-11-22,SHIB-USD,,,,,1691791616
2024-11-23,SHIB-USD,,,,,3662612816
2024-11-24,SHIB-USD,,,,,2344622726
2024-11-25,SHIB-USD,,,,,1527084554
2024-11-26,SHIB-USD,,,,,1086113595
2024-11-27,SHIB-USD,,,,,868998445
2024-11-28,SHIB-USD,,,,,873465376
2024-11-29,SHIB-USD,,,,,1048879967
2024-11-30,SHIB-USD,,,,,1535195878
2024-12-01,SHIB-USD,,,,,7612039739
2024-12-02,SHIB-USD,,,,,3831551872
2024-12-03,SHIB-USD,,,,,2900059944
2024-12-04,SHIB-USD,,,,,3807525567
2024-12-05,SHIB-USD,,,,,4580121098
2024-12-06,SHIB-USD,,,,,1679209912
2024-12-07,SHIB-USD,,,,,2288806089
2024-12-08,SHIB-USD,,,,,1800907777
2024-12-09,SHIB-USD,,,,,2849905286
2024-12-10,SHIB-USD,,,,,2598973280
2024-12-11,SHIB-USD,,,,,1628747541
2024-12-12,SHIB-USD,,,,,1274687473
2024-12-13,SHIB-USD,,,,,851561548
2024-12-14,SHIB-USD,,,,,763111815
2024-12-15,SHIB-USD,,,,,580380067
2024-12-16,SHIB-USD,,,,,811792426
2024-12-17,SHIB-USD,,,,,748595047
2024-12-18,SHIB-USD,,,,,1202221017
2024-12-19,SHIB-USD,,,,,1633970336
2024-12-20,SHIB-USD,,,,,1760046582
2024-12-21,SHIB-USD,,,,,1065598688
2024-12-22,SHIB-USD,,,,,628189051
2024-12-23,SHIB-USD,,,,,725031683
2024-12-24,SHIB-USD,,,,,631797376
2024-12-25,SHIB-USD,,,,,594806079
2024-12-26,SHIB-USD,,,,,524100565
2024-12-27,SHIB-USD,,,,,471460787
2024-12-28,SHIB-USD,,,,,307880381
2024-12-29,SHIB-USD,,,,,359028171
2024-12-30,SHIB-USD,,,,,497261496
2024-12-31,SHIB-USD,,,,,438055586
